Sample	Top over-represented sequence	Sum of remaining over-represented sequences
qc | fastqc-novaseq | Plate_4_C9_22NG7YLT3_S590_L008_R2_001	4.103737505995825	32.30907346668916
qc | fastqc-novaseq | Plate_4_D10_22NG7YLT3_S655_L008_R1_001	4.221276595744681	23.319148936170205
qc | fastqc-novaseq | Plate_4_D10_22NG7YLT3_S655_L008_R2_001	3.540425531914894	25.14042553191489
qc | fastqc-novaseq | Plate_4_D11_22NG7YLT3_S719_L008_R1_001	4.8802066744523485	18.7031616270389
qc | fastqc-novaseq | Plate_4_D11_22NG7YLT3_S719_L008_R2_001	4.513672971046366	18.166758510744074
qc | fastqc-novaseq | Plate_4_D12_22NG7YLT3_S783_L008_R1_001	5.178052111664488	24.303715870156466
qc | fastqc-novaseq | Plate_4_D12_22NG7YLT3_S783_L008_R2_001	4.868543440123392	23.897366159207827
qc | fastqc-novaseq | Plate_4_D1_22NG7YLT3_S28_L008_R1_001	5.268041925362174	28.194672541558187
qc | fastqc-novaseq | Plate_4_D1_22NG7YLT3_S28_L008_R2_001	4.946925695974365	27.55190600173576
qc | fastqc-novaseq | Plate_4_D2_22NG7YLT3_S100_L008_R1_001	4.883277751310148	21.46260123868508
qc | fastqc-novaseq | Plate_4_D2_22NG7YLT3_S100_L008_R2_001	4.311576941400666	23.48737494044783
qc | fastqc-novaseq | Plate_4_D3_22NG7YLT3_S172_L008_R1_001	4.192240880138969	25.211349160393763
qc | fastqc-novaseq | Plate_4_D3_22NG7YLT3_S172_L008_R2_001	3.590040532715692	26.948465547191667
qc | fastqc-novaseq | Plate_4_D4_22NG7YLT3_S244_L008_R1_001	2.1359030399364194	26.981919332406104
qc | fastqc-novaseq | Plate_4_D4_22NG7YLT3_S244_L008_R2_001	3.8446254718855553	26.912378303198885
qc | fastqc-novaseq | Plate_4_D5_22NG7YLT3_S316_L008_R1_001	4.003021148036254	25.981873111782466
qc | fastqc-novaseq | Plate_4_D5_22NG7YLT3_S316_L008_R2_001	3.927492447129909	26.480362537764364
qc | fastqc-novaseq | Plate_4_D6_22NG7YLT3_S388_L008_R1_001	4.913800871001652	26.051359062922362
qc | fastqc-novaseq | Plate_4_D6_22NG7YLT3_S388_L008_R2_001	4.5481303499023875	25.281723982579965
qc | fastqc-novaseq | Plate_4_D7_22NG7YLT3_S460_L008_R1_001	3.28654570352619	23.724751797329635
qc | fastqc-novaseq | Plate_4_D7_22NG7YLT3_S460_L008_R2_001	4.655939746662102	21.3967819239986
qc | fastqc-novaseq | Plate_4_D8_22NG7YLT3_S527_L008_R1_001	4.083512434755911	17.838501688670526
qc | fastqc-novaseq | Plate_4_D8_22NG7YLT3_S527_L008_R2_001	3.500153515505066	18.42186060792137
qc | fastqc-novaseq | Plate_4_D9_22NG7YLT3_S591_L008_R1_001	3.7073035267981114	23.71563454595947
qc | fastqc-novaseq | Plate_4_D9_22NG7YLT3_S591_L008_R2_001	3.665648430991391	25.367953346292722
qc | fastqc-novaseq | Plate_4_E10_22NG7YLT3_S656_L008_R1_001	6.355961043918809	19.741121392996547
qc | fastqc-novaseq | Plate_4_E10_22NG7YLT3_S656_L008_R2_001	6.12572835501999	20.540129439303506
qc | fastqc-novaseq | Plate_4_E11_22NG7YLT3_S720_L008_R1_001	3.6503094286027657	9.351454751295252
qc | fastqc-novaseq | Plate_4_E11_22NG7YLT3_S720_L008_R2_001	3.5986295538242175	10.288570754024244
qc | fastqc-novaseq | Plate_4_E12_22NG7YLT3_S784_L008_R1_001	3.2784659428652803	9.26713039849919
qc | fastqc-novaseq | Plate_4_E12_22NG7YLT3_S784_L008_R2_001	3.223990422905549	10.077971192550269
qc | fastqc-novaseq | Plate_4_E1_22NG7YLT3_S29_L008_R1_001	3.880855321148846	14.593145570398988
qc | fastqc-novaseq | Plate_4_E1_22NG7YLT3_S29_L008_R2_001	3.7483333904838365	15.050820244187289
qc | fastqc-novaseq | Plate_4_E2_22NG7YLT3_S101_L008_R1_001	9.245872958643883	17.633534095006176
qc | fastqc-novaseq | Plate_4_E2_22NG7YLT3_S101_L008_R2_001	9.026000508307277	18.20567530986057
qc | fastqc-novaseq | Plate_4_E3_22NG7YLT3_S173_L008_R1_001	4.296703541962698	30.72509429610838
qc | fastqc-novaseq | Plate_4_E3_22NG7YLT3_S173_L008_R2_001	3.8825074209363395	30.26198323128772
qc | fastqc-novaseq | Plate_4_E4_22NG7YLT3_S245_L008_R1_001	2.793793255327829	29.46163927087359
qc | fastqc-novaseq | Plate_4_E4_22NG7YLT3_S245_L008_R2_001	4.3608229929708395	28.318994617114754
qc | fastqc-novaseq | Plate_4_E5_22NG7YLT3_S317_L008_R1_001	2.864788288997324	25.247914371163223
qc | fastqc-novaseq | Plate_4_E5_22NG7YLT3_S317_L008_R2_001	3.085156618920195	26.318274830788575
qc | fastqc-novaseq | Plate_4_E6_22NG7YLT3_S389_L008_R1_001	5.448392888853811	38.00359108936286
qc | fastqc-novaseq | Plate_4_E6_22NG7YLT3_S389_L008_R2_001	4.994179278230501	37.824825871628406
qc | fastqc-novaseq | Plate_4_E7_22NG7YLT3_S461_L008_R1_001	5.516141809266436	26.022932950950366
qc | fastqc-novaseq | Plate_4_E7_22NG7YLT3_S461_L008_R2_001	10.26918892359527	21.812374969290705
qc | fastqc-novaseq | Plate_4_E8_22NG7YLT3_S528_L008_R1_001	2.596220153435049	4.646151193862599
qc | fastqc-novaseq | Plate_4_E8_22NG7YLT3_S528_L008_R2_001	2.2955995172829926	5.622898888026894
qc | fastqc-novaseq | Plate_4_E9_22NG7YLT3_S592_L008_R1_001	2.6161623088452832	9.74656386845225
qc | fastqc-novaseq | Plate_4_E9_22NG7YLT3_S592_L008_R2_001	2.9296511457037338	10.119811514836838
qc | fastqc-novaseq | Plate_4_F10_22NG7YLT3_S657_L008_R1_001	5.117587235471298	31.871177137518444
qc | fastqc-novaseq | Plate_4_F10_22NG7YLT3_S657_L008_R2_001	4.697650201696293	31.038602091412955
qc | fastqc-novaseq | Plate_4_F11_22NG7YLT3_S721_L008_R1_001	4.764340225253136	31.446128838365674
qc | fastqc-novaseq | Plate_4_F11_22NG7YLT3_S721_L008_R2_001	4.412198713501436	29.66950615204664
qc | fastqc-novaseq | Plate_4_F12_22NG7YLT3_S785_L008_R1_001	3.9605539844826336	24.205083582938702
qc | fastqc-novaseq | Plate_4_F12_22NG7YLT3_S785_L008_R2_001	3.7052035050729857	23.73353859540503
qc | fastqc-novaseq | Plate_4_F1_22NG7YLT3_S30_L008_R1_001	4.059874722121232	17.544869962449948
qc | fastqc-novaseq | Plate_4_F1_22NG7YLT3_S30_L008_R2_001	3.7887261010382463	17.513786394833474
qc | fastqc-novaseq | Plate_4_F2_22NG7YLT3_S102_L008_R1_001	2.8788070367213088	5.408470006648422
qc | fastqc-novaseq | Plate_4_F2_22NG7YLT3_S102_L008_R2_001	2.6385665515089465	6.039050295508035
qc | fastqc-novaseq | Plate_4_F3_22NG7YLT3_S174_L008_R1_001	4.997274370310755	34.282058822012104
qc | fastqc-novaseq | Plate_4_F3_22NG7YLT3_S174_L008_R2_001	4.576994309710636	33.31476121936248
qc | fastqc-novaseq | Plate_4_F4_22NG7YLT3_S246_L008_R1_001	2.8166558695217043	35.605396994160934
qc | fastqc-novaseq | Plate_4_F4_22NG7YLT3_S246_L008_R2_001	4.5059606696956065	33.63113365717594
qc | fastqc-novaseq | Plate_4_F5_22NG7YLT3_S318_L008_R1_001	5.701477048088618	27.917910494793247
qc | fastqc-novaseq | Plate_4_F5_22NG7YLT3_S318_L008_R2_001	5.673116716419792	26.79084990662099
qc | fastqc-novaseq | Plate_4_F6_22NG7YLT3_S390_L008_R1_001	5.698614348681581	31.039575946048387
qc | fastqc-novaseq | Plate_4_F6_22NG7YLT3_S390_L008_R2_001	5.184641023377999	30.19593286158542
qc | fastqc-novaseq | Plate_4_F7_22NG7YLT3_S462_L008_R1_001	2.504553734061931	21.994535519125684
qc | fastqc-novaseq | Plate_4_F7_22NG7YLT3_S462_L008_R2_001	3.711293260473588	19.30783242258652
qc | fastqc-novaseq | Plate_4_F8_22NG7YLT3_S529_L008_R1_001	3.3211268857057634	5.753108201590437
qc | fastqc-novaseq | Plate_4_F8_22NG7YLT3_S529_L008_R2_001	2.935259286525732	6.225922940717284
qc | fastqc-novaseq | Plate_4_F9_22NG7YLT3_S593_L008_R1_001	4.55286929113954	36.135413004925326
qc | fastqc-novaseq | Plate_4_F9_22NG7YLT3_S593_L008_R2_001	4.680446005031973	35.10689980685752
qc | fastqc-novaseq | Plate_4_G10_22NG7YLT3_S658_L008_R1_001	4.348177193155614	32.98145340020996
qc | fastqc-novaseq | Plate_4_G10_22NG7YLT3_S658_L008_R2_001	3.916589650871699	32.0343834399591
qc | fastqc-novaseq | Plate_4_G11_22NG7YLT3_S722_L008_R1_001	3.1620362591121483	8.910868080755353
qc | fastqc-novaseq | Plate_4_G11_22NG7YLT3_S722_L008_R2_001	2.8792423554479836	9.837187934603463
qc | fastqc-novaseq | Plate_4_G12_22NG7YLT3_S786_L008_R1_001	4.394324481178331	32.252529901872485
qc | fastqc-novaseq | Plate_4_G12_22NG7YLT3_S786_L008_R2_001	4.112282948761566	31.42748504072523
qc | fastqc-novaseq | Plate_4_G1_22NG7YLT3_S31_L008_R1_001	4.150345013655465	24.440736809686353
qc | fastqc-novaseq | Plate_4_G1_22NG7YLT3_S31_L008_R2_001	3.8486012375185488	23.37286164074292
qc | fastqc-novaseq | Plate_4_G2_22NG7YLT3_S103_L008_R1_001	5.247519224019655	30.67268115248399
qc | fastqc-novaseq | Plate_4_G2_22NG7YLT3_S103_L008_R2_001	4.713474362655946	29.614961232889826
qc | fastqc-novaseq | Plate_4_G3_22NG7YLT3_S175_L008_R1_001	4.875954694989044	34.58814414810281
qc | fastqc-novaseq | Plate_4_G3_22NG7YLT3_S175_L008_R2_001	4.370493926376466	32.377530194668175
qc | fastqc-novaseq | Plate_4_G4_22NG7YLT3_S247_L008_R1_001	2.3486554833673496	24.06599393402232
qc | fastqc-novaseq | Plate_4_G4_22NG7YLT3_S247_L008_R2_001	4.016392776119888	22.497621583821896
qc | fastqc-novaseq | Plate_4_G5_22NG7YLT3_S319_L008_R1_001	4.867059887658384	36.72974164468731
qc | fastqc-novaseq | Plate_4_G5_22NG7YLT3_S319_L008_R2_001	4.754186207368333	34.775924842090866
qc | fastqc-novaseq | Plate_4_G6_22NG7YLT3_S391_L008_R1_001	4.080826963995947	25.126346559686958
qc | fastqc-novaseq | Plate_4_G6_22NG7YLT3_S391_L008_R2_001	3.7004084310384364	24.344899256580042
qc | fastqc-novaseq | Plate_4_G7_22NG7YLT3_S463_L008_R1_001	3.468526420036467	31.048749109150968
qc | fastqc-novaseq | Plate_4_G7_22NG7YLT3_S463_L008_R2_001	5.364993567375953	27.43537295336116
qc | fastqc-novaseq | Plate_4_G8_22NG7YLT3_S530_L008_R1_001	4.839403190437288	22.635120608848933
qc | fastqc-novaseq | Plate_4_G8_22NG7YLT3_S530_L008_R2_001	4.250870705594015	21.69723094122201
qc | fastqc-novaseq | Plate_4_G9_22NG7YLT3_S594_L008_R1_001	3.8893791806537283	33.677490659254545
qc | fastqc-novaseq | Plate_4_G9_22NG7YLT3_S594_L008_R2_001	3.9228656499756687	32.65706061380864
qc | fastqc-novaseq | Plate_4_H10_22NG7YLT3_S659_L008_R1_001	4.747982249472499	35.058711099756806
qc | fastqc-novaseq | Plate_4_H10_22NG7YLT3_S659_L008_R2_001	4.283402878310483	35.492539290546624
qc | fastqc-novaseq | Plate_4_H11_22NG7YLT3_S723_L008_R1_001	3.7912897607800424	28.04762265337861
qc | fastqc-novaseq | Plate_4_H11_22NG7YLT3_S723_L008_R2_001	3.502385209950898	28.144312482889987
qc | fastqc-novaseq | Plate_4_H12_22NG7YLT3_S787_L008_R1_001	3.721961321937987	38.53638413041031
qc | fastqc-novaseq | Plate_4_H12_22NG7YLT3_S787_L008_R2_001	3.8373871264808463	38.696396798079874
qc | fastqc-novaseq | Plate_4_H1_22NG7YLT3_S32_L008_R1_001	3.873873873873874	29.08408408408412
qc | fastqc-novaseq | Plate_4_H1_22NG7YLT3_S32_L008_R2_001	3.3633633633633635	30.72072072072075
qc | fastqc-novaseq | Plate_4_H2_22NG7YLT3_S104_L008_R1_001	5.256378213139023	31.551727452752182
qc | fastqc-novaseq | Plate_4_H2_22NG7YLT3_S104_L008_R2_001	4.544056293618903	30.125161017437975
qc | fastqc-novaseq | Plate_4_H3_22NG7YLT3_S176_L008_R1_001	5.5827689374543095	37.00053782660084
qc | fastqc-novaseq | Plate_4_H3_22NG7YLT3_S176_L008_R2_001	4.983752483824945	36.202171273618475
qc | fastqc-novaseq | Plate_4_H4_22NG7YLT3_S248_L008_R1_001	3.0880907694327266	33.27751306513586
qc | fastqc-novaseq | Plate_4_H4_22NG7YLT3_S248_L008_R2_001	4.184391375768564	31.10442529367731
qc | fastqc-novaseq | Plate_4_H5_22NG7YLT3_S320_L008_R1_001	4.462587190868738	43.31656770623164
qc | fastqc-novaseq | Plate_4_H5_22NG7YLT3_S320_L008_R2_001	4.430160834726466	41.13535481639479
qc | fastqc-novaseq | Plate_4_H6_22NG7YLT3_S392_L008_R1_001	4.7806279654448876	47.24296327101567
qc | fastqc-novaseq | Plate_4_H6_22NG7YLT3_S392_L008_R2_001	4.8070924935256425	45.485435057938396
qc | fastqc-novaseq | Plate_4_H7_22NG7YLT3_S464_L008_R1_001	4.257727582614065	35.24137842322583
qc | fastqc-novaseq | Plate_4_H7_22NG7YLT3_S464_L008_R2_001	6.425181049896452	30.884604005608367
qc | fastqc-novaseq | Plate_4_H8_22NG7YLT3_S531_L008_R1_001	5.488590930963399	27.29740808288431
qc | fastqc-novaseq | Plate_4_H8_22NG7YLT3_S531_L008_R2_001	4.7222436746647976	26.124124492814765
qc | fastqc-novaseq | Plate_4_H9_22NG7YLT3_S595_L008_R1_001	4.1117089157689	37.47853626893579
qc | fastqc-novaseq | Plate_4_H9_22NG7YLT3_S595_L008_R2_001	4.219398549157774	36.23501778574852
qc | fastqc-novaseq | Plate_5_A10_22NG7YLT3_S660_L008_R1_001	4.441592813891005	25.580730106535142
qc | fastqc-novaseq | Plate_5_A10_22NG7YLT3_S660_L008_R2_001	4.12158639772226	25.47245725895924
qc | fastqc-novaseq | Plate_5_A11_22NG7YLT3_S724_L008_R1_001	4.205469717328633	35.37100422967475
qc | fastqc-novaseq | Plate_5_A11_22NG7YLT3_S724_L008_R2_001	3.889873295950001	34.75098294165655
qc | fastqc-novaseq | Plate_5_A12_22NG7YLT3_S788_L008_R1_001	5.0376202440653595	20.19049169099521
qc | fastqc-novaseq | Plate_5_A12_22NG7YLT3_S788_L008_R2_001	5.052200419773431	20.236266661241487
qc | fastqc-novaseq | Plate_5_A1_22NG7YLT3_S33_L008_R1_001	1.5339531922987828	17.885950721400576
qc | fastqc-novaseq | Plate_5_A1_22NG7YLT3_S33_L008_R2_001	3.905224480725299	16.502285392509346
qc | fastqc-novaseq | Plate_5_A2_22NG7YLT3_S105_L008_R1_001	3.02304297744092	29.227920872277426
qc | fastqc-novaseq | Plate_5_A2_22NG7YLT3_S105_L008_R2_001	4.127854073415631	28.558091340868824
qc | fastqc-novaseq | Plate_5_A3_22NG7YLT3_S177_L008_R1_001	4.404251279440067	30.304390227062846
qc | fastqc-novaseq | Plate_5_A3_22NG7YLT3_S177_L008_R2_001	4.0527828360849565	29.618929671790177
qc | fastqc-novaseq | Plate_5_A4_22NG7YLT3_S249_L008_R1_001	2.8010195055791067	25.47650092056899
qc | fastqc-novaseq | Plate_5_A4_22NG7YLT3_S249_L008_R2_001	5.152565471783414	22.49791971065961
qc | fastqc-novaseq | Plate_5_A5_22NG7YLT3_S321_L008_R1_001	3.7935019127096172	29.538899527996392
qc | fastqc-novaseq | Plate_5_A5_22NG7YLT3_S321_L008_R2_001	4.086116197691702	29.083437006388124
qc | fastqc-novaseq | Plate_5_A6_22NG7YLT3_S393_L008_R1_001	23.536411848402537	41.55219247186653
qc | fastqc-novaseq | Plate_5_A6_22NG7YLT3_S393_L008_R2_001	25.210192730565257	38.703919285991475
qc | fastqc-novaseq | Plate_5_A7_22NG7YLT3_S465_L008_R1_001	6.087927156858523	10.11000003312256
qc | fastqc-novaseq | Plate_5_A7_22NG7YLT3_S465_L008_R2_001	5.4821154718806	10.536618649990562
qc | fastqc-novaseq | Plate_5_A8_22NG7YLT3_S532_L008_R1_001	6.459339915505451	29.55237728450389
qc | fastqc-novaseq | Plate_5_A8_22NG7YLT3_S532_L008_R2_001	6.052330602432136	35.003676213150335
qc | fastqc-novaseq | Plate_5_A9_22NG7YLT3_S596_L008_R1_001	3.686247914850814	17.00571438974823
qc | fastqc-novaseq | Plate_5_A9_22NG7YLT3_S596_L008_R2_001	5.7794759875016215	20.189478331516526
qc | fastqc-novaseq | Plate_5_B10_22NG7YLT3_S661_L008_R1_001	5.883406959194503	29.066249491740365
qc | fastqc-novaseq | Plate_5_B10_22NG7YLT3_S661_L008_R2_001	5.8816840451265655	33.38576735146759
qc | fastqc-novaseq | Plate_5_B11_22NG7YLT3_S725_L008_R1_001	5.60754090344139	23.427025815521915
qc | fastqc-novaseq | Plate_5_B11_22NG7YLT3_S725_L008_R2_001	6.138063122720512	26.461164652906533
qc | fastqc-novaseq | Plate_5_B12_22NG7YLT3_S789_L008_R1_001	8.54363088386479	15.909390459286332
qc | fastqc-novaseq | Plate_5_B12_22NG7YLT3_S789_L008_R2_001	9.512376215874244	14.825098631894356
qc | fastqc-novaseq | Plate_5_B1_22NG7YLT3_S34_L008_R1_001	1.6929697607192626	26.388446345143187
qc | fastqc-novaseq | Plate_5_B1_22NG7YLT3_S34_L008_R2_001	3.2991796198687853	30.91378138808164
qc | fastqc-novaseq | Plate_5_B2_22NG7YLT3_S106_L008_R1_001	4.340511577835721	25.471852576513594
qc | fastqc-novaseq | Plate_5_B2_22NG7YLT3_S106_L008_R2_001	5.932387240435034	24.350703839085075
qc | fastqc-novaseq | Plate_5_B3_22NG7YLT3_S178_L008_R1_001	4.244371810430466	22.371873337230067
qc | fastqc-novaseq | Plate_5_B3_22NG7YLT3_S178_L008_R2_001	4.257870553605738	22.95205718224876
qc | fastqc-novaseq | Plate_5_B4_22NG7YLT3_S250_L008_R1_001	4.974128673240261	23.880610261553347
qc | fastqc-novaseq | Plate_5_B4_22NG7YLT3_S250_L008_R2_001	10.415538771489178	18.891837441090594
qc | fastqc-novaseq | Plate_5_B5_22NG7YLT3_S322_L008_R1_001	4.779602599505845	29.864787861590365
qc | fastqc-novaseq | Plate_5_B5_22NG7YLT3_S322_L008_R2_001	5.6518719994832365	30.49736196757767
qc | fastqc-novaseq | Plate_5_B6_22NG7YLT3_S394_L008_R1_001	4.397128688837258	23.125713162818265
qc | fastqc-novaseq | Plate_5_B6_22NG7YLT3_S394_L008_R2_001	5.2444197847672545	23.48768199584859
qc | fastqc-novaseq | Plate_5_B7_22NG7YLT3_S466_L008_R1_001	5.46836985160809	30.888369058646695
qc | fastqc-novaseq | Plate_5_B7_22NG7YLT3_S466_L008_R2_001	5.0630584520672866	30.313111616523877
qc | fastqc-novaseq | Plate_5_B8_22NG7YLT3_S533_L008_R1_001	5.693021300157971	24.603629332539775
qc | fastqc-novaseq | Plate_5_B8_22NG7YLT3_S533_L008_R2_001	5.8533609893388165	26.77539563041035
qc | fastqc-novaseq | Plate_5_B9_22NG7YLT3_S597_L008_R1_001	2.9933886448270948	29.42889540179318
qc | fastqc-novaseq | Plate_5_B9_22NG7YLT3_S597_L008_R2_001	5.4523542496700514	27.555781372956034
qc | fastqc-novaseq | Plate_5_C10_22NG7YLT3_S662_L008_R1_001	4.1552835755655115	26.76415145885694
qc | fastqc-novaseq | Plate_5_C10_22NG7YLT3_S662_L008_R2_001	3.941509124685827	29.3758878811059
qc | fastqc-novaseq | Plate_5_C11_22NG7YLT3_S726_L008_R1_001	4.923861527778304	22.392641528764894
qc | fastqc-novaseq | Plate_5_C11_22NG7YLT3_S726_L008_R2_001	4.7136411758679175	22.594893239176887
qc | fastqc-novaseq | Plate_5_C12_22NG7YLT3_S790_L008_R1_001	5.638283076177615	17.516050734228557
qc | fastqc-novaseq | Plate_5_C12_22NG7YLT3_S790_L008_R2_001	5.950997590707399	16.61649176488534
qc | fastqc-novaseq | Plate_5_C1_22NG7YLT3_S35_L008_R1_001	1.8384713601440665	29.98494387163912
qc | fastqc-novaseq | Plate_5_C1_22NG7YLT3_S35_L008_R2_001	4.599499605145653	27.51931834116892
qc | fastqc-novaseq | Plate_5_C2_22NG7YLT3_S107_L008_R1_001	2.8297311095983666	36.51846494213751
qc | fastqc-novaseq | Plate_5_C2_22NG7YLT3_S107_L008_R2_001	4.383509189925119	35.120405037440456
qc | fastqc-novaseq | Plate_5_C3_22NG7YLT3_S179_L008_R1_001	3.9584562061192665	37.00160778198797
qc | fastqc-novaseq | Plate_5_C3_22NG7YLT3_S179_L008_R2_001	4.580158839165246	35.12761264573049
qc | fastqc-novaseq | Plate_5_C4_22NG7YLT3_S251_L008_R1_001	2.5413939160569887	31.497882171736663
qc | fastqc-novaseq | Plate_5_C4_22NG7YLT3_S251_L008_R2_001	4.77474008471313	27.724297266076277
qc | fastqc-novaseq | Plate_5_C5_22NG7YLT3_S323_L008_R1_001	3.676185325824996	27.83962881539915
qc | fastqc-novaseq | Plate_5_C5_22NG7YLT3_S323_L008_R2_001	4.079425353569791	27.128374539056303
qc | fastqc-novaseq | Plate_5_C6_22NG7YLT3_S395_L008_R1_001	3.526634203925041	29.836210712704727
qc | fastqc-novaseq | Plate_5_C6_22NG7YLT3_S395_L008_R2_001	3.8365058285377005	28.655747380846993
qc | fastqc-novaseq | Plate_5_C7_22NG7YLT3_S467_L008_R1_001	4.057816008252928	20.79047575702408
qc | fastqc-novaseq | Plate_5_C7_22NG7YLT3_S467_L008_R2_001	3.7763972328417985	19.888949572182774
qc | fastqc-novaseq | Plate_5_C8_22NG7YLT3_S534_L008_R1_001	2.9036370917969543	2.945233705252201
qc | fastqc-novaseq | Plate_5_C8_22NG7YLT3_S534_L008_R2_001	2.7714952918437747	3.7435017383514984
qc | fastqc-novaseq | Plate_5_C9_22NG7YLT3_S598_L008_R1_001	4.932334959126194	39.29381053788555
qc | fastqc-novaseq | Plate_5_C9_22NG7YLT3_S598_L008_R2_001	6.120766641478326	39.475853541251645
qc | fastqc-novaseq | Plate_5_D10_22NG7YLT3_S663_L008_R1_001	5.423050464219626	25.605005359456904
qc | fastqc-novaseq | Plate_5_D10_22NG7YLT3_S663_L008_R2_001	5.172275876044561	25.47248545480727
qc | fastqc-novaseq | Plate_5_D11_22NG7YLT3_S727_L008_R1_001	5.7255785741408305	32.303250272458726
qc | fastqc-novaseq | Plate_5_D11_22NG7YLT3_S727_L008_R2_001	5.359670189315673	31.995039031871492
qc | fastqc-novaseq | Plate_5_D12_22NG7YLT3_S791_L008_R1_001	4.1352448827380455	24.239661887793144
qc | fastqc-novaseq | Plate_5_D12_22NG7YLT3_S791_L008_R2_001	3.961216540979531	23.286649540067963
qc | fastqc-novaseq | Plate_5_D1_22NG7YLT3_S36_L008_R1_001	2.5196533204624196	35.43247130142378
qc | fastqc-novaseq | Plate_5_D1_22NG7YLT3_S36_L008_R2_001	5.437715461922114	31.775805383922897
qc | fastqc-novaseq | Plate_5_D2_22NG7YLT3_S108_L008_R1_001	3.7700933344103627	31.3164117288529
qc | fastqc-novaseq | Plate_5_D2_22NG7YLT3_S108_L008_R2_001	5.059040807184767	30.01387899571882
qc | fastqc-novaseq | Plate_5_D3_22NG7YLT3_S180_L008_R1_001	5.575032002792971	30.722972186663554
qc | fastqc-novaseq | Plate_5_D3_22NG7YLT3_S180_L008_R2_001	5.25456767136041	31.32069707901781
qc | fastqc-novaseq | Plate_5_D4_22NG7YLT3_S252_L008_R1_001	3.5035050445956624	36.59718159518014
qc | fastqc-novaseq | Plate_5_D4_22NG7YLT3_S252_L008_R2_001	7.073210785068406	32.23512023893834
qc | fastqc-novaseq | Plate_5_D5_22NG7YLT3_S324_L008_R1_001	4.961200344885823	33.162727442422735
qc | fastqc-novaseq | Plate_5_D5_22NG7YLT3_S324_L008_R2_001	5.400663105216842	33.31277055315063
qc | fastqc-novaseq | Plate_5_D6_22NG7YLT3_S396_L008_R1_001	5.660455960923586	22.540452905909017
qc | fastqc-novaseq | Plate_5_D6_22NG7YLT3_S396_L008_R2_001	5.964915935025395	22.631929762437895
qc | fastqc-novaseq | Plate_5_D7_22NG7YLT3_S468_L008_R1_001	5.910664428513839	27.086590492685126
qc | fastqc-novaseq | Plate_5_D7_22NG7YLT3_S468_L008_R2_001	5.449525316793185	23.958651050787154
qc | fastqc-novaseq | Plate_5_D8_22NG7YLT3_S535_L008_R1_001	7.616193337166265	29.471491286641857
qc | fastqc-novaseq | Plate_5_D8_22NG7YLT3_S535_L008_R2_001	7.160739915010142	29.42721109282114
qc | fastqc-novaseq | Plate_5_D9_22NG7YLT3_S599_L008_R1_001	3.3701651270304853	16.931891050322157
qc | fastqc-novaseq | Plate_5_D9_22NG7YLT3_S599_L008_R2_001	5.7697854216661675	14.793808226389526
qc | fastqc-novaseq | Plate_5_E10_22NG7YLT3_S664_L008_R1_001	5.657631543385966	24.851019217147382
qc | fastqc-novaseq | Plate_5_E10_22NG7YLT3_S664_L008_R2_001	5.616497552007769	27.861076997782906
qc | fastqc-novaseq | Plate_5_E11_22NG7YLT3_S728_L008_R1_001	6.591099436266067	21.857791462524663
qc | fastqc-novaseq | Plate_5_E11_22NG7YLT3_S728_L008_R2_001	6.653301182159691	24.282026960620254
qc | fastqc-novaseq | Plate_5_E12_22NG7YLT3_S792_L008_R1_001	6.672528115631573	19.270870715023165
qc | fastqc-novaseq | Plate_5_E12_22NG7YLT3_S792_L008_R2_001	7.685905469642846	18.941267729272827
qc | fastqc-novaseq | Plate_5_E1_22NG7YLT3_S37_L008_R1_001	1.8502570792333992	27.036989854415193
qc | fastqc-novaseq | Plate_5_E1_22NG7YLT3_S37_L008_R2_001	4.891690404243718	24.723225796588917
qc | fastqc-novaseq | Plate_5_E2_22NG7YLT3_S109_L008_R1_001	3.251458124197873	30.379302895917235
qc | fastqc-novaseq | Plate_5_E2_22NG7YLT3_S109_L008_R2_001	4.697764844911496	29.717270035706576
qc | fastqc-novaseq | Plate_5_E3_22NG7YLT3_S181_L008_R1_001	4.745552157554705	33.910422015880506
qc | fastqc-novaseq | Plate_5_E3_22NG7YLT3_S181_L008_R2_001	4.777400173284856	34.532941925835665
qc | fastqc-novaseq | Plate_5_E4_22NG7YLT3_S253_L008_R1_001	5.084206169813123	34.04157779121964
qc | fastqc-novaseq | Plate_5_E4_22NG7YLT3_S253_L008_R2_001	10.486772149883798	28.425074018655906
qc | fastqc-novaseq | Plate_5_E5_22NG7YLT3_S325_L008_R1_001	4.304748168538437	30.835568610551675
qc | fastqc-novaseq | Plate_5_E5_22NG7YLT3_S325_L008_R2_001	4.958885556737932	30.174747377030428
qc | fastqc-novaseq | Plate_5_E6_22NG7YLT3_S397_L008_R1_001	3.99996637270809	13.731004082913685
qc | fastqc-novaseq | Plate_5_E6_22NG7YLT3_S397_L008_R2_001	4.834203439511508	14.874051780424995
qc | fastqc-novaseq | Plate_5_E7_22NG7YLT3_S469_L008_R1_001	4.918897265342981	19.615953033516135
qc | fastqc-novaseq | Plate_5_E7_22NG7YLT3_S469_L008_R2_001	4.595821630564426	19.709197980296338
qc | fastqc-novaseq | Plate_5_E8_22NG7YLT3_S536_L008_R1_001	4.942852815416342	14.952348219174898
qc | fastqc-novaseq | Plate_5_E8_22NG7YLT3_S536_L008_R2_001	4.780178490289056	15.645570947559726
